tblkey,module,moduletitle,userkey,program,staffid,staff,explaining,interesting,overall,comments,year,semester
7359,MOD033,redacted,9562,BSc (Hons) Psychology Stage 4,redacted,Person870,5,5,5,redacted,2017,1
7360,MOD035,redacted,9562,BSc (Hons) Psychology Stage 4,redacted,Person500,5,5,5,redacted,2017,1
7361,MOD035,redacted,9562,BSc (Hons) Psychology Stage 4,redacted,Person501,5,5,5,redacted,2017,1
7362,MOD023,redacted,0,0,redacted,Person636,2,2,2,redacted,2017,1
7363,MOD023,redacted,0,0,redacted,Person557,4,4,4,redacted,2017,1
7364,MOD023,redacted,0,0,redacted,Person500,4,4,4,redacted,2017,1
7365,MOD023,redacted,0,0,redacted,Person658,4,2,4,redacted,2017,1
7366,MOD033,redacted,9581,BSc (Hons) Psychology Stage 4,redacted,Person924,4,4,4,redacted,2017,1
7367,MOD033,redacted,9581,BSc (Hons) Psychology Stage 4,redacted,Person610,4,5,4,redacted,2017,1
7368,MOD033,redacted,9581,BSc (Hons) Psychology Stage 4,redacted,Person789,5,4,4,redacted,2017,1
7369,MOD033,redacted,9581,BSc (Hons) Psychology Stage 4,redacted,Person636,4,4,4,redacted,2017,1
7370,MOD033,redacted,9581,BSc (Hons) Psychology Stage 4,redacted,Person870,4,5,4,redacted,2017,1
7371,MOD035,redacted,9581,BSc (Hons) Psychology Stage 4,redacted,Person308,5,5,5,redacted,2017,1
7372,MOD035,redacted,9581,BSc (Hons) Psychology Stage 4,redacted,Person501,5,5,5,redacted,2017,1
7373,MOD027,redacted,9993,BSc (Hons) Psychology with Criminology and Criminal Justice Studies Stage 2,redacted,Person007,4,3,4,redacted,2017,1
7374,MOD027,redacted,9993,BSc (Hons) Psychology with Criminology and Criminal Justice Studies Stage 2,redacted,Person064,1,1,1,redacted,2017,1
7375,MOD027,redacted,9993,BSc (Hons) Psychology with Criminology and Criminal Justice Studies Stage 2,redacted,Person500,5,4,5,redacted,2017,1
7376,MOD027,redacted,9993,BSc (Hons) Psychology with Criminology and Criminal Justice Studies Stage 2,redacted,Person358,4,4,4,redacted,2017,1
7377,MOD027,redacted,9993,BSc (Hons) Psychology with Criminology and Criminal Justice Studies Stage 2,redacted,Person635,5,4,5,redacted,2017,1
7378,MOD027,redacted,9993,BSc (Hons) Psychology with Criminology and Criminal Justice Studies Stage 2,redacted,Person820,4,4,4,redacted,2017,1
7379,MOD027,redacted,9993,BSc (Hons) Psychology with Criminology and Criminal Justice Studies Stage 2,redacted,Person643,5,5,4,redacted,2017,1
7380,MOD027,redacted,9993,BSc (Hons) Psychology with Criminology and Criminal Justice Studies Stage 2,redacted,Person475,3,3,3,redacted,2017,1
7381,MOD028,redacted,9993,BSc (Hons) Psychology with Criminology and Criminal Justice Studies Stage 2,redacted,Person500,4,4,4,redacted,2017,1
7382,MOD028,redacted,9993,BSc (Hons) Psychology with Criminology and Criminal Justice Studies Stage 2,redacted,Person501,4,5,5,redacted,2017,1
7383,MOD028,redacted,9993,BSc (Hons) Psychology with Criminology and Criminal Justice Studies Stage 2,redacted,Person278,4,4,4,redacted,2017,1
7384,MOD028,redacted,9993,BSc (Hons) Psychology with Criminology and Criminal Justice Studies Stage 2,redacted,Person913,2,2,2,redacted,2017,1
7385,MOD021,redacted,10518,BSc (Hons) Psychology Stage 1,redacted,Person870,4,5,4,redacted,2017,1
7386,MOD021,redacted,10518,BSc (Hons) Psychology Stage 1,redacted,Person501,4,4,4,redacted,2017,1
7387,MOD021,redacted,10518,BSc (Hons) Psychology Stage 1,redacted,Person007,4,4,4,redacted,2017,1
7388,MOD021,redacted,10518,BSc (Hons) Psychology Stage 1,redacted,Person527,3,3,3,redacted,2017,1
7389,MOD021,redacted,10518,BSc (Hons) Psychology Stage 1,redacted,Person958,3,3,3,redacted,2017,1
7390,MOD021,redacted,10518,BSc (Hons) Psychology Stage 1,redacted,Person385,4,4,4,redacted,2017,1
7391,MOD021,redacted,10518,BSc (Hons) Psychology Stage 1,redacted,Person877,4,4,4,redacted,2017,1
7392,MOD021,redacted,10518,BSc (Hons) Psychology Stage 1,redacted,Person709,4,4,4,redacted,2017,1
7393,MOD023,redacted,10518,BSc (Hons) Psychology Stage 1,redacted,Person636,4,4,4,redacted,2017,1
7394,MOD023,redacted,10518,BSc (Hons) Psychology Stage 1,redacted,Person557,4,5,4,redacted,2017,1
7395,MOD023,redacted,10518,BSc (Hons) Psychology Stage 1,redacted,Person500,4,4,4,redacted,2017,1
7396,MOD023,redacted,10518,BSc (Hons) Psychology Stage 1,redacted,Person658,2,3,3,redacted,2017,1
7397,MOD027,redacted,9746,BSc (Hons) Psychology Stage 2,redacted,Person007,1,1,3,redacted,2017,1
7398,MOD027,redacted,9746,BSc (Hons) Psychology Stage 2,redacted,Person064,5,5,5,redacted,2017,1
7399,MOD027,redacted,9746,BSc (Hons) Psychology Stage 2,redacted,Person500,5,5,5,redacted,2017,1
7400,MOD027,redacted,9746,BSc (Hons) Psychology Stage 2,redacted,Person358,4,4,4,redacted,2017,1
7401,MOD027,redacted,9746,BSc (Hons) Psychology Stage 2,redacted,Person635,0,0,0,redacted,2017,1
7402,MOD027,redacted,9746,BSc (Hons) Psychology Stage 2,redacted,Person820,5,5,5,redacted,2017,1
7403,MOD027,redacted,9746,BSc (Hons) Psychology Stage 2,redacted,Person643,4,4,4,redacted,2017,1
7404,MOD027,redacted,9746,BSc (Hons) Psychology Stage 2,redacted,Person475,0,0,0,redacted,2017,1
7405,MOD028,redacted,9746,BSc (Hons) Psychology Stage 2,redacted,Person500,5,5,5,redacted,2017,1
7406,MOD028,redacted,9746,BSc (Hons) Psychology Stage 2,redacted,Person501,5,5,5,redacted,2017,1
7407,MOD028,redacted,9746,BSc (Hons) Psychology Stage 2,redacted,Person278,5,5,5,redacted,2017,1
7408,MOD028,redacted,9746,BSc (Hons) Psychology Stage 2,redacted,Person913,0,0,0,redacted,2017,1
7409,MOD031,redacted,9746,BSc (Hons) Psychology Stage 2,redacted,Person015,5,5,5,redacted,2017,1
7410,MOD027,redacted,10052,BSc (Hons) Psychology Stage 2,redacted,Person007,4,4,4,redacted,2017,1
7411,MOD027,redacted,10052,BSc (Hons) Psychology Stage 2,redacted,Person064,4,4,4,redacted,2017,1
7412,MOD027,redacted,10052,BSc (Hons) Psychology Stage 2,redacted,Person500,4,4,4,redacted,2017,1
7413,MOD027,redacted,10052,BSc (Hons) Psychology Stage 2,redacted,Person358,4,4,4,redacted,2017,1
7414,MOD027,redacted,10052,BSc (Hons) Psychology Stage 2,redacted,Person635,4,4,4,redacted,2017,1
7415,MOD027,redacted,10052,BSc (Hons) Psychology Stage 2,redacted,Person820,4,4,4,redacted,2017,1
7416,MOD027,redacted,10052,BSc (Hons) Psychology Stage 2,redacted,Person643,4,4,4,redacted,2017,1
7417,MOD027,redacted,10052,BSc (Hons) Psychology Stage 2,redacted,Person475,4,4,4,redacted,2017,1
7418,MOD028,redacted,10052,BSc (Hons) Psychology Stage 2,redacted,Person500,4,4,4,redacted,2017,1
7419,MOD028,redacted,10052,BSc (Hons) Psychology Stage 2,redacted,Person501,4,4,4,redacted,2017,1
7420,MOD028,redacted,10052,BSc (Hons) Psychology Stage 2,redacted,Person278,4,4,4,redacted,2017,1
7421,MOD028,redacted,10052,BSc (Hons) Psychology Stage 2,redacted,Person913,4,4,4,redacted,2017,1
7422,MOD031,redacted,10052,BSc (Hons) Psychology Stage 2,redacted,Person868,4,4,4,redacted,2017,1
7423,MOD027,redacted,9732,BSc (Hons) Psychology Stage 2,redacted,Person007,5,5,5,redacted,2017,1
7424,MOD027,redacted,9732,BSc (Hons) Psychology Stage 2,redacted,Person064,1,1,1,redacted,2017,1
7425,MOD027,redacted,9732,BSc (Hons) Psychology Stage 2,redacted,Person500,4,4,4,redacted,2017,1
7426,MOD027,redacted,9732,BSc (Hons) Psychology Stage 2,redacted,Person358,5,5,5,redacted,2017,1
7427,MOD027,redacted,9732,BSc (Hons) Psychology Stage 2,redacted,Person635,2,2,2,redacted,2017,1
7428,MOD027,redacted,9732,BSc (Hons) Psychology Stage 2,redacted,Person820,0,0,0,redacted,2017,1
7429,MOD027,redacted,9732,BSc (Hons) Psychology Stage 2,redacted,Person643,4,3,4,redacted,2017,1
7430,MOD027,redacted,9732,BSc (Hons) Psychology Stage 2,redacted,Person475,1,1,2,redacted,2017,1
7431,MOD028,redacted,9732,BSc (Hons) Psychology Stage 2,redacted,Person500,4,4,4,redacted,2017,1
7432,MOD028,redacted,9732,BSc (Hons) Psychology Stage 2,redacted,Person501,5,5,5,redacted,2017,1
7433,MOD028,redacted,9732,BSc (Hons) Psychology Stage 2,redacted,Person278,4,4,4,redacted,2017,1
7434,MOD028,redacted,9732,BSc (Hons) Psychology Stage 2,redacted,Person913,5,5,5,redacted,2017,1
7435,MOD031,redacted,9732,BSc (Hons) Psychology Stage 2,redacted,Person021,1,2,1,redacted,2017,1
7436,MOD027,redacted,10576,BSc (Hons) Psychology Stage 2,redacted,Person007,5,3,5,redacted,2017,1
7437,MOD027,redacted,10576,BSc (Hons) Psychology Stage 2,redacted,Person064,2,3,2,redacted,2017,1
7438,MOD027,redacted,10576,BSc (Hons) Psychology Stage 2,redacted,Person500,4,4,5,redacted,2017,1
7439,MOD027,redacted,10576,BSc (Hons) Psychology Stage 2,redacted,Person358,5,5,5,redacted,2017,1
7440,MOD027,redacted,10576,BSc (Hons) Psychology Stage 2,redacted,Person635,5,3,4,redacted,2017,1
7441,MOD027,redacted,10576,BSc (Hons) Psychology Stage 2,redacted,Person820,0,0,0,redacted,2017,1
7442,MOD027,redacted,10576,BSc (Hons) Psychology Stage 2,redacted,Person643,4,4,4,redacted,2017,1
7443,MOD027,redacted,10576,BSc (Hons) Psychology Stage 2,redacted,Person475,5,4,4,redacted,2017,1
7444,MOD028,redacted,10576,BSc (Hons) Psychology Stage 2,redacted,Person500,5,3,5,redacted,2017,1
7445,MOD028,redacted,10576,BSc (Hons) Psychology Stage 2,redacted,Person501,4,4,4,redacted,2017,1
7446,MOD028,redacted,10576,BSc (Hons) Psychology Stage 2,redacted,Person278,5,4,4,redacted,2017,1
7447,MOD028,redacted,10576,BSc (Hons) Psychology Stage 2,redacted,Person913,5,3,4,redacted,2017,1
7448,MOD031,redacted,10576,BSc (Hons) Psychology Stage 2,redacted,Person957,4,2,4,redacted,2017,1
7449,MOD027,redacted,10310,BSc (Hons) Psychology Stage 2,redacted,Person007,4,4,5,redacted,2017,1
7450,MOD027,redacted,10310,BSc (Hons) Psychology Stage 2,redacted,Person064,3,4,4,redacted,2017,1
7451,MOD027,redacted,10310,BSc (Hons) Psychology Stage 2,redacted,Person500,4,5,5,redacted,2017,1
7452,MOD027,redacted,10310,BSc (Hons) Psychology Stage 2,redacted,Person358,4,5,4,redacted,2017,1
7453,MOD027,redacted,10310,BSc (Hons) Psychology Stage 2,redacted,Person635,4,4,4,redacted,2017,1
7454,MOD027,redacted,10310,BSc (Hons) Psychology Stage 2,redacted,Person820,3,3,2,redacted,2017,1
7455,MOD027,redacted,10310,BSc (Hons) Psychology Stage 2,redacted,Person643,4,3,4,redacted,2017,1
7456,MOD027,redacted,10310,BSc (Hons) Psychology Stage 2,redacted,Person475,4,3,4,redacted,2017,1
7457,MOD028,redacted,10310,BSc (Hons) Psychology Stage 2,redacted,Person500,5,5,5,redacted,2017,1
7458,MOD028,redacted,10310,BSc (Hons) Psychology Stage 2,redacted,Person501,4,5,4,redacted,2017,1
7459,MOD028,redacted,10310,BSc (Hons) Psychology Stage 2,redacted,Person278,4,4,4,redacted,2017,1
7460,MOD028,redacted,10310,BSc (Hons) Psychology Stage 2,redacted,Person913,3,4,4,redacted,2017,1
7461,MOD031,redacted,10310,BSc (Hons) Psychology Stage 2,redacted,Person015,4,5,5,redacted,2017,1
7462,MOD021,redacted,10517,BSc (Hons) Psychology Stage 1,redacted,Person870,2,4,4,redacted,2017,1
7463,MOD021,redacted,10517,BSc (Hons) Psychology Stage 1,redacted,Person501,5,5,5,redacted,2017,1
7464,MOD021,redacted,10517,BSc (Hons) Psychology Stage 1,redacted,Person007,4,3,4,redacted,2017,1
7465,MOD021,redacted,10517,BSc (Hons) Psychology Stage 1,redacted,Person527,4,4,4,redacted,2017,1
7466,MOD021,redacted,10517,BSc (Hons) Psychology Stage 1,redacted,Person958,4,4,4,redacted,2017,1
7467,MOD021,redacted,10517,BSc (Hons) Psychology Stage 1,redacted,Person385,0,0,0,redacted,2017,1
7468,MOD021,redacted,10517,BSc (Hons) Psychology Stage 1,redacted,Person877,5,5,5,redacted,2017,1
7469,MOD021,redacted,10517,BSc (Hons) Psychology Stage 1,redacted,Person709,5,5,5,redacted,2017,1
7470,MOD023,redacted,10517,BSc (Hons) Psychology Stage 1,redacted,Person636,5,5,5,redacted,2017,1
7471,MOD023,redacted,10517,BSc (Hons) Psychology Stage 1,redacted,Person557,4,3,4,redacted,2017,1
7472,MOD023,redacted,10517,BSc (Hons) Psychology Stage 1,redacted,Person500,5,5,5,redacted,2017,1
7473,MOD023,redacted,10517,BSc (Hons) Psychology Stage 1,redacted,Person658,5,5,5,redacted,2017,1
7474,MOD021,redacted,10553,BSc (Hons) Psychology Stage 1,redacted,Person870,4,4,5,redacted,2017,1
7475,MOD021,redacted,10553,BSc (Hons) Psychology Stage 1,redacted,Person501,5,5,5,redacted,2017,1
7476,MOD021,redacted,10553,BSc (Hons) Psychology Stage 1,redacted,Person007,4,1,3,redacted,2017,1
7477,MOD021,redacted,10553,BSc (Hons) Psychology Stage 1,redacted,Person527,4,5,4,redacted,2017,1
7478,MOD021,redacted,10553,BSc (Hons) Psychology Stage 1,redacted,Person958,4,4,4,redacted,2017,1
7479,MOD021,redacted,10553,BSc (Hons) Psychology Stage 1,redacted,Person385,0,0,0,redacted,2017,1
7480,MOD021,redacted,10553,BSc (Hons) Psychology Stage 1,redacted,Person877,0,0,0,redacted,2017,1
7481,MOD021,redacted,10553,BSc (Hons) Psychology Stage 1,redacted,Person709,4,4,4,redacted,2017,1
7482,MOD023,redacted,10553,BSc (Hons) Psychology Stage 1,redacted,Person636,5,5,5,redacted,2017,1
7483,MOD023,redacted,10553,BSc (Hons) Psychology Stage 1,redacted,Person557,4,5,5,redacted,2017,1
7484,MOD023,redacted,10553,BSc (Hons) Psychology Stage 1,redacted,Person500,4,4,4,redacted,2017,1
7485,MOD023,redacted,10553,BSc (Hons) Psychology Stage 1,redacted,Person658,4,4,3,redacted,2017,1
7486,MOD027,redacted,10207,BSc (Hons) Psychology Stage 2,redacted,Person007,4,3,4,redacted,2017,1
7487,MOD027,redacted,10207,BSc (Hons) Psychology Stage 2,redacted,Person064,2,3,3,redacted,2017,1
7488,MOD027,redacted,10207,BSc (Hons) Psychology Stage 2,redacted,Person500,5,4,5,redacted,2017,1
7489,MOD027,redacted,10207,BSc (Hons) Psychology Stage 2,redacted,Person358,5,5,5,redacted,2017,1
7490,MOD027,redacted,10207,BSc (Hons) Psychology Stage 2,redacted,Person635,4,3,4,redacted,2017,1
7491,MOD027,redacted,10207,BSc (Hons) Psychology Stage 2,redacted,Person820,4,3,4,redacted,2017,1
7492,MOD027,redacted,10207,BSc (Hons) Psychology Stage 2,redacted,Person643,4,3,4,redacted,2017,1
7493,MOD027,redacted,10207,BSc (Hons) Psychology Stage 2,redacted,Person475,4,3,4,redacted,2017,1
7494,MOD028,redacted,10207,BSc (Hons) Psychology Stage 2,redacted,Person500,5,4,5,redacted,2017,1
7495,MOD028,redacted,10207,BSc (Hons) Psychology Stage 2,redacted,Person501,5,5,5,redacted,2017,1
7496,MOD028,redacted,10207,BSc (Hons) Psychology Stage 2,redacted,Person278,5,4,5,redacted,2017,1
7497,MOD028,redacted,10207,BSc (Hons) Psychology Stage 2,redacted,Person913,4,3,4,redacted,2017,1
7498,MOD031,redacted,10207,BSc (Hons) Psychology Stage 2,redacted,Person021,5,5,5,redacted,2017,1
7499,MOD027,redacted,9966,BSc (Hons) Psychology Stage 2,redacted,Person007,5,3,4,redacted,2017,1
7500,MOD027,redacted,9966,BSc (Hons) Psychology Stage 2,redacted,Person064,4,3,4,redacted,2017,1
7501,MOD027,redacted,9966,BSc (Hons) Psychology Stage 2,redacted,Person500,3,3,3,redacted,2017,1
7502,MOD027,redacted,9966,BSc (Hons) Psychology Stage 2,redacted,Person358,3,3,3,redacted,2017,1
7503,MOD027,redacted,9966,BSc (Hons) Psychology Stage 2,redacted,Person635,4,3,3,redacted,2017,1
7504,MOD027,redacted,9966,BSc (Hons) Psychology Stage 2,redacted,Person820,0,0,0,redacted,2017,1
7505,MOD027,redacted,9966,BSc (Hons) Psychology Stage 2,redacted,Person643,4,3,3,redacted,2017,1
7506,MOD027,redacted,9966,BSc (Hons) Psychology Stage 2,redacted,Person475,0,0,0,redacted,2017,1
7507,MOD028,redacted,9966,BSc (Hons) Psychology Stage 2,redacted,Person500,2,3,3,redacted,2017,1
7508,MOD028,redacted,9966,BSc (Hons) Psychology Stage 2,redacted,Person501,2,4,3,redacted,2017,1
7509,MOD028,redacted,9966,BSc (Hons) Psychology Stage 2,redacted,Person278,3,3,3,redacted,2017,1
7510,MOD028,redacted,9966,BSc (Hons) Psychology Stage 2,redacted,Person913,4,4,4,redacted,2017,1
7511,MOD031,redacted,9966,BSc (Hons) Psychology Stage 2,redacted,Person015,4,4,4,redacted,2017,1
7512,MOD027,redacted,10148,BSc (Hons) Psychology Stage 2,redacted,Person007,5,4,4,redacted,2017,1
7513,MOD027,redacted,10148,BSc (Hons) Psychology Stage 2,redacted,Person064,4,3,4,redacted,2017,1
7514,MOD027,redacted,10148,BSc (Hons) Psychology Stage 2,redacted,Person500,3,3,3,redacted,2017,1
7515,MOD027,redacted,10148,BSc (Hons) Psychology Stage 2,redacted,Person358,4,4,4,redacted,2017,1
7516,MOD027,redacted,10148,BSc (Hons) Psychology Stage 2,redacted,Person635,0,0,0,redacted,2017,1
7517,MOD027,redacted,10148,BSc (Hons) Psychology Stage 2,redacted,Person820,0,0,0,redacted,2017,1
7518,MOD027,redacted,10148,BSc (Hons) Psychology Stage 2,redacted,Person643,4,4,4,redacted,2017,1
7519,MOD027,redacted,10148,BSc (Hons) Psychology Stage 2,redacted,Person475,0,0,0,redacted,2017,1
7520,MOD021,redacted,10604,BSc (Hons) Psychology Stage 1,redacted,Person870,5,4,4,redacted,2017,1
7521,MOD021,redacted,10604,BSc (Hons) Psychology Stage 1,redacted,Person501,5,5,5,redacted,2017,1
7522,MOD021,redacted,10604,BSc (Hons) Psychology Stage 1,redacted,Person007,3,3,3,redacted,2017,1
7523,MOD021,redacted,10604,BSc (Hons) Psychology Stage 1,redacted,Person527,4,5,4,redacted,2017,1
7524,MOD021,redacted,10604,BSc (Hons) Psychology Stage 1,redacted,Person958,4,4,4,redacted,2017,1
7525,MOD021,redacted,10604,BSc (Hons) Psychology Stage 1,redacted,Person385,5,5,5,redacted,2017,1
7526,MOD021,redacted,10604,BSc (Hons) Psychology Stage 1,redacted,Person877,0,0,0,redacted,2017,1
7527,MOD021,redacted,10604,BSc (Hons) Psychology Stage 1,redacted,Person709,0,0,0,redacted,2017,1
7528,MOD021,redacted,10712,BSc (Hons) Psychology Stage 1,redacted,Person870,2,1,2,redacted,2017,1
7529,MOD021,redacted,10712,BSc (Hons) Psychology Stage 1,redacted,Person501,5,5,5,redacted,2017,1
7530,MOD021,redacted,10712,BSc (Hons) Psychology Stage 1,redacted,Person007,4,4,4,redacted,2017,1
7531,MOD021,redacted,10712,BSc (Hons) Psychology Stage 1,redacted,Person527,5,4,4,redacted,2017,1
7532,MOD021,redacted,10712,BSc (Hons) Psychology Stage 1,redacted,Person958,5,4,4,redacted,2017,1
7533,MOD021,redacted,10712,BSc (Hons) Psychology Stage 1,redacted,Person385,5,5,5,redacted,2017,1
7534,MOD021,redacted,10712,BSc (Hons) Psychology Stage 1,redacted,Person877,5,5,5,redacted,2017,1
7535,MOD021,redacted,10712,BSc (Hons) Psychology Stage 1,redacted,Person709,0,0,0,redacted,2017,1
7536,MOD028,redacted,10148,BSc (Hons) Psychology Stage 2,redacted,Person500,1,2,2,redacted,2017,1
7537,MOD028,redacted,10148,BSc (Hons) Psychology Stage 2,redacted,Person501,2,4,3,redacted,2017,1
7538,MOD028,redacted,10148,BSc (Hons) Psychology Stage 2,redacted,Person278,4,2,4,redacted,2017,1
7539,MOD028,redacted,10148,BSc (Hons) Psychology Stage 2,redacted,Person913,4,4,4,redacted,2017,1
7540,MOD023,redacted,10712,BSc (Hons) Psychology Stage 1,redacted,Person636,5,5,5,redacted,2017,1
7541,MOD023,redacted,10712,BSc (Hons) Psychology Stage 1,redacted,Person557,5,5,5,redacted,2017,1
7542,MOD023,redacted,10712,BSc (Hons) Psychology Stage 1,redacted,Person500,4,2,3,redacted,2017,1
7543,MOD023,redacted,10712,BSc (Hons) Psychology Stage 1,redacted,Person658,5,5,5,redacted,2017,1
7544,MOD031,redacted,10148,BSc (Hons) Psychology Stage 2,redacted,Person820,4,2,4,redacted,2017,1
7545,MOD023,redacted,10604,BSc (Hons) Psychology Stage 1,redacted,Person636,4,4,4,redacted,2017,1
7546,MOD023,redacted,10604,BSc (Hons) Psychology Stage 1,redacted,Person557,5,5,5,redacted,2017,1
7547,MOD023,redacted,10604,BSc (Hons) Psychology Stage 1,redacted,Person500,4,4,4,redacted,2017,1
7548,MOD023,redacted,10604,BSc (Hons) Psychology Stage 1,redacted,Person658,4,4,4,redacted,2017,1
7549,MOD021,redacted,10571,BSc (Hons) Psychology Stage 1,redacted,Person870,4,4,4,redacted,2017,1
7550,MOD021,redacted,10571,BSc (Hons) Psychology Stage 1,redacted,Person501,4,5,4,redacted,2017,1
7551,MOD021,redacted,10571,BSc (Hons) Psychology Stage 1,redacted,Person007,4,2,4,redacted,2017,1
7552,MOD021,redacted,10571,BSc (Hons) Psychology Stage 1,redacted,Person527,4,4,4,redacted,2017,1
